ID,Institution ID,Name,Description,Email,Status,Visibility,Website,Instagram,Facebook,Twitter
330145,6178,PERIOD. The Menstrual Movement,"<p>PERIOD is a world-wide non-profit organization fighting to end period poverty and period stigma through education, service and advocacy. &nbsp;</p>",period@fiu.edu,Active,Public,https://linktr.ee/periodfiu,https://www.instagram.com/period.fiu/,N/A,N/A
208092,6178,Phi Alpha,"<p>A National&nbsp;Honor Society for social work students dedicated to excellence in education, scholarship and high professional standards.The purpose of Phi Alpha Honor Society is to provide a closer bond among students of social work and promote humanitarian goals and ideas to embrace quality of life.</p>",sswaphialphafiu@gmail.com,Active,Public,https://www.phialpha.org/,https://www.instagram.com/fiusswa_phialpha/,N/A,N/A
340403,6178,"Phi Alpha Delta Pre-Law Fraternity, International ","<div class=""x_x_x_x_page"" title=""Page 3"">
<div class=""x_x_x_x_layoutArea"">
<div class=""x_x_x_x_column"">
<p>The organization prides itself to plan the best events for its members such as speakers from law school admissions, lawyers, judges, and alumni to help our members and give them the best possible resources for success. We are also very focused in the Law School Entrance Exam as well as the application process to law school. We offer workshops and discounts to LSAT course in order to benefit our members. &nbsp;Our mission is as follows: Phi Alpha Delta is the world&rsquo;s preeminent pre-law fraternity because of our dedication to service: Service to the student, the school, the profession, and the community.&nbsp;It is through devotion to the ideals of Integrity, Compassion, Courage, Professionalism, Service, Diversity, and Innovation that we better both our profession and our community. Through accepting our differences, we become not just a law fraternity, but a family.</p>
</div>
</div>
</div>",president@fiuprelaw.org,Active,Public,N/A,https://www.instagram.com/fiupadprelaw/,N/A,N/A
208385,6178,Phi Beta Sigma,"<p>We proudly represent the Lambda Tau chapter of Phi Beta Sigma Fraternity, Inc., and we have been an integral part of the FIU (Florida International University) community since our charter on May 17th, 1980. As the FIRST Greek Letter organization on the FIU campus, we hold a distinguished position with a long history of active community engagement and notable achievements.</p>
<p>Over the years, our chapter has consistently made substantial contributions to the community, earning numerous awards that stand as a testament to our unwavering dedication. In the present year, we are particularly honored to have received the prestigious Service Impact Award at FIU, underscoring our ongoing commitment to service and the betterment of the community. Additionally, we take pride in maintaining the highest GPA within the NPHC (National Pan-Hellenic Council), demonstrating our dedication to academic excellence.</p>
<p>Our organization remains resolute in its mission to uplift and enhance both the FIU community and its surrounding areas. Through our continued efforts and active involvement, we are dedicated to making a lasting, positive impact.</p>",ltsigmas@fiu.edu,Active,Public,N/A,https://instagram.com/fiusigmas?igshid=YTQwZjQ0NmI0OA==,http://facebook.com/facebook.com/fiusigmas1914,http://twitter.com/FIUSigmas
208405,6178,Phi Delta Phi,"Phi Delta Phi©® is the oldest legal organization in continuous existence in the United States, predating even the American Bar Association. It was founded in 1869 at the University of Michigan School of Law by four law students, who at the urging of their faculty, endeavored to create an association that would foster scholarship, civility, and ethical conduct in our profession. Since that time, Phi Delta Phi©® has grown beyond the borders of the United States to Canada, Latin America and Europe.
 
Phi Delta Phi©® celebrates academic excellence and embraces the finest attributes of professionalism and scholarship. Since our founding, Phi Delta Phi©® has emphasized to students and lawyers alike the importance of our calling. Our active membership is drawn from those students of the law who not only have shown themselves companionable, but have manifested ability and industry in legal study. Similar to membership in Phi Beta Kappa in the undergraduate colleges and universities, membership in Phi Delta Phi©® is a mark of honor and distinction that follows one throughout life.
 
Academic achievement alone is not sufficient to give rise to an invitation to join Phi Delta Phi©®. Integrity, service, and excellence in all facets of human experience are considered factors for membership. In the words of our Phi Delta Phi©® forefathers, we intend that those so selected shall lead the legal profession. Once accepted, a member of Phi Delta Phi will be recognized as one whose moral compass, academic ability, and personal integrity is beyond reproach. In other words, membership is a mark of distinction.",N/A,Active,Public,N/A,N/A,N/A,N/A
208127,6178,Phi Delta Theta,"<p>The pinnacle fraternal and professional society, centered around the potential of each brother, the unquenchable thirst for personal development and the lifelong values of friendship, sound learning and moral rectitude.</p>",presidentphideltfiu@gmail.com,Active,Public,N/A,https://instagram.com/phideltfiu,N/A,N/A
207830,6178,Phi Gamma Delta,"<p>Phi Gamma Delta was founded May 1, 1848, at Jefferson College in Canonsburg, Pennsylvania by the ""Immortal Six"" -&nbsp;John Templeton McCarty, Samuel Beatty Wilson, James Elliott Jr., Ellis Bailey Gregg, Daniel Webster Crofts and Naaman Fletcher.</p>
<p>&nbsp;</p>
<p><span class=""x_fa x_fa-users"">&nbsp;</span>Friendship&nbsp; |&nbsp;&nbsp;<span class=""x_fa x_fa-book"">&nbsp;</span>Knowledge&nbsp; |&nbsp;&nbsp;<span class=""x_fa x_fa-heart"">&nbsp;</span>Service&nbsp; |&nbsp;&nbsp;<span class=""x_fa x_fa-balance-scale"">&nbsp;</span>Morality&nbsp; |&nbsp;&nbsp;<span class=""x_fa x_fa-trophy"">&nbsp;</span>Excellence</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;"">Our Mission</span>:&nbsp;Phi Gamma Delta unites men in enduring friendships, stimulates the pursuit of knowledge, and builds courageous leaders who serve the world with the best that is in them.</p>
<p>&nbsp;</p>
<p><span style=""text-decoration: underline;"">Our Vision</span>:&nbsp;To be an active, vital force of men who courageously live our values and make a positive impact on college and community.</p>
<p>&nbsp;</p>
<p>Follow us on Instagram, via @fiu.fiji for more information regarding recruitment interest. We will post our schedule and other content there, so don't miss it!</p>",fiu.phigam@gmail.com,Active,Public,http://www.phigam.org,https://www.instagram.com/fiu.fiji/,N/A,N/A
208311,6178,Phi Mu,"<h1 class=""x_x_x_x_x_x_x_x_x_x_x_x_x_x_x_Yk1V7"">Phi Mu☻Theta Gamma</h1>
<p>florida int&rsquo;l university ☆<br />the faithful sisters est.1852</p>
<p><a class=""x_x_x_x_x_x_x_x_x_x_x_x_x_x_x_heKAw"" href=""https://l.instagram.com/?u=https%3A%2F%2Flinktr.ee%2Fphimu_fiu&amp;e=ATMKOrXZMuoVhuL95NLtdpiWG8OEP15JmuBxCSY7qC67HlSPQkhJOVlnYBB5Y9GNy8LkD3DdDPwpSHuUr1A8yEgLiM1PtLKMA3GX9g&amp;s=1"" target=""_blank"" rel=""me nofollow noopener noreferrer"">linktr.ee/phimufiu</a></p>
<p>&nbsp;</p>
<p><br /><br /></p>",thetagammapresident@gmail.com,Active,Public,http://fiu.phimu.org/,https://www.instagram.com/phimufiu/?hl=en,https://www.facebook.com/phimufiu/,http://twitter.com/twitter.com/phimu_fiu
379388,6178,Phi Sigma Rho,"<div id=""bgLayers_comp-kg6sejwt"" class=""MW5IWV"" data-hook=""bgLayers"">
<div id=""bgMedia_comp-kg6sejwt"" class=""VgO9Yg""><span class=""wixui-rich-text__text"">Phi Sigma Rho was founded in 1984 with the vision to be the foremost social sorority for women in engineering and engineering technology by fostering among its members lifelong friendship, scholarship, and encouragement.&nbsp;</span></div>
</div>",phirhopresidentfiu@gmail.com,Active,Public,https://www.phisigmarho.org/,https://instagram.com/phisigmarhofiu?igshid=MzMyNGUyNmU2YQ==,N/A,N/A
208321,6178,Phi Sigma Sigma,"<p>Sharing values, lifelong friendships and belonging to a sisterhood truly defines the Phi Sigma Sigma experience. Our six virtues &mdash; Friendship, Faith, Love, Sincerity, Integrity, and Strength &mdash; distinguish Phi Sigma Sigma, unite us in our activities and become ingrained in the character of our aspiring women. We embrace these values when we recruit new members, as we help our women chart the course of their college experience&nbsp;and, as they make decisions about career, family and community involvement.</p>",N/A,Active,Public,N/A,https://www.instagram.com/phisigfiu/,N/A,N/A
207820,6178,Phoenician Investment Fund,"<p>The Phoenician Investment Fund is the first Florida International University student-run finance organization with a simple purpose: Educate our members in the language of finance. Today, we pride ourselves in having prepared more than a 150 members for their dream career on Wall Street.</p>
<p>As a member of the Phoenician Investment Fund, you will be exposed to the nooks and crannies of multiple financial industries, including sales and trading, asset management, investment banking, corporate finance, and equity research.<br /><br />Our members actively engage in activities and programs geared toward equipping them with the soft and technical skills necessary to become a well-rounded professional, thus heightening their chances of breaking into the industry of their choosing.</p>
<p>These simulation-based activities range from weekly business academic lectures, sponsored national competitions, mentor-ship programs, stock pitches, resume and cover letter preparation, research reports, pitch book building, industry talks, workshops, financial coding, deal talks, networking and more.</p>",phoenicianinvestmentfund@gmail.com,Active,Public,https://www.fiupif.org/,https://www.instagram.com/fiu_pif/,http://facebook.com/facebook.com/PhoenicianFIU,http://twitter.com/fiu_pif
